,0
8499,0.042442568
8500,0.027239325
8501,11.015143
8502,116.95033
8503,410.21216
8504,704.96265
8505,681.65967
8506,693.95685
8507,694.277
8508,549.4758
8509,350.69318
8510,437.5375
8511,199.12433
8512,50.981518
8513,6.2577567
8514,0.00063347165
8515,0.0019004167
8516,0.00095020834
8517,0.014253125
8518,0.012352718
8519,0.024705421
8520,0.0063347216
8521,0.0034840966
8522,0.012669433
8523,0.0060179867
8524,0.21633078
8525,15.285692
8526,97.26843
8527,88.88385
8528,249.45767
8529,482.63284
8530,715.6855
8531,680.89185
8532,776.25916
8533,842.1495
8534,756.30817
8535,509.54
8536,217.04517
8537,30.99424
8538,0.0
8539,0.0
8540,0.0
8541,0.00696819
8542,0.00063347333
8543,0.0028506266
8544,0.00095021
8545,0.0063347216
8546,0.132079
8547,0.010769026
8548,0.0019004167
8549,16.530798
8550,224.55116
8551,336.443
8552,600.33936
8553,915.6257
8554,1046.8134
8555,968.734
8556,947.634
8557,904.8983
8558,585.9902
8559,504.99582
8560,211.2105
8561,20.104855
8562,0.0
8563,0.0
8564,0.0
8565,0.00095021
8566,0.00031673667
8567,0.0
8568,0.00031673667
8569,0.00095020834
8570,0.00063347165
8571,0.0022171533
8572,0.005384515
8573,15.955282
8574,174.24129
8575,453.7945
8576,714.56036
8577,904.2892
8578,1041.5637
8579,1075.6267
8580,1002.8908
8581,910.89667
8582,647.8198
8583,296.39767
8584,205.79033
8585,29.796032
8586,0.0
8587,0.00031673667
8588,0.00031673667
8589,0.0015836817
8590,0.0015836817
8591,0.0060179783
8592,0.0022171533
8593,0.0022171517
8594,0.0028506233
8595,0.0041175685
8596,0.0076016635
8597,9.655075
8598,128.80307
8599,362.62384
8600,534.5745
8601,788.352
8602,940.1877
8603,1000.62164
8604,891.87085
8605,668.7313
8606,620.711
8607,441.17017
8608,160.74608
8609,13.103071
8610,0.0
8611,0.0
8612,0.0
8613,0.0
8614,0.0
8615,0.00063347333
8616,0.00095021
8617,0.001266945
8618,0.001266945
8619,0.00158368
8620,0.0019004183
8621,12.115161
8622,156.64531
8623,282.80234
8624,498.53433
8625,592.943
8626,760.8123
8627,947.6145
8628,1059.094
8629,587.1777
8630,363.65466
8631,225.6985
8632,103.222435
8633,18.89901
8634,0.0015836817
8635,0.00063347333
8636,0.00095021
8637,0.0047510415
8638,0.0069681886
8639,0.00031673667
8640,0.00031673667
8641,0.00665146
8642,0.00253389
8643,0.013936386
8644,0.10959067
8645,5.1070623
8646,78.08728
8647,282.44434
8648,473.58167
8649,582.104
8650,821.1113
8651,697.9322
8652,737.74133
8653,580.92236
8654,438.59366
8655,360.294
8656,172.02408
8657,20.605923
8658,0.0
8659,0.00031673667
8660,0.0019004167
8661,0.009185347
8662,0.032623816
8663,0.05099445
8664,0.044976488
8665,0.011402493
8666,0.10610668
8667,0.04592666
8668,0.024071954
8669,10.518496
8670,111.10857
8671,241.58867
8672,318.02917
8673,567.09015
8674,529.566
8675,827.308
8676,818.088
8677,546.2057
8678,632.73566
8679,401.10284
8680,172.6559
8681,15.0820265
8682,0.00063347333
8683,0.00063347333
8684,0.0015836817
8685,0.0015836817
8686,0.006651455
8687,0.00475104
8688,0.00570125
8689,0.0031673617
8690,0.0038008334
8691,0.077917
8692,0.039592046
8693,6.993535
8694,129.9421
8695,216.69983
8696,519.5892
8697,777.4897
8698,696.8873
8699,810.6353
8700,553.1815
8701,747.42236
8702,270.39166
8703,186.2525
8704,154.30621
8705,11.628337
8706,0.0
8707,0.00095021
8708,0.0
8709,0.010135561
8710,0.0015836817
8711,0.04719354
8712,0.06461419
8713,0.03040672
8714,0.0031673617
8715,0.042759426
8716,0.10610659
8717,9.251244
8718,199.77817
8719,348.21533
8720,689.96735
8721,587.533
8722,875.18835
8723,873.9137
8724,771.47815
8725,912.6305
8726,627.5397
8727,291.02985
8728,159.054
8729,33.56868
8730,0.00031673667
8731,0.0
8732,0.00031673667
8733,0.0034840982
8734,0.00095020834
8735,0.0012669433
8736,0.00253389
8737,0.0038008317
8738,0.0034840982
8739,0.0038008334
8740,0.005384513
8741,16.014507
8742,149.93732
8743,442.0185
8744,657.6385
8745,890.1512
8746,1035.4985
8747,872.59735
8748,778.9558
8749,529.07916
8750,459.64517
8751,425.50583
8752,218.13922
8753,11.070247
8754,0.0
8755,0.00063347333
8756,0.0
8757,0.00031673667
8758,0.0
8759,0.001266945
